duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,num_failed_logins,logged_in,num_compromised,root_shell,num_file_creations,wrong_fragment,label
6.02,3090.0,5800.0,2.0,24.0,0.557459962166036,0.6723286709997808,0.4885481062202484,0.381806227314527,123.0,73.0,0.3877072618148377,0.409426070130329,0.5710308231044336,5.0,1,0.0,0,2.0,2.0,0
27.68,1018.0,21394.0,59.0,25.0,0.6426087714512505,0.27802885386716614,0.7766953273768455,0.5792101994007431,14.0,42.0,0.32162723493674905,0.4481768735131466,0.5730548619821704,5.0,0,3.0,0,3.0,3.0,1
40.82,27641.0,22010.0,91.0,79.0,0.5715626562102668,0.539919066698066,0.5761210017363091,0.3477526698046032,76.0,95.0,0.33062244677927544,0.39224673131189225,0.5908015852299067,5.0,0,0.0,1,4.0,3.0,0
2.51,3806.0,24478.0,2.0,18.0,0.7771425207174777,0.707700144467276,0.41179269933340573,0.5420522247970275,19.0,69.0,0.527182823465298,0.18026724775373795,0.5156227124902877,4.0,1,2.0,0,0.0,3.0,0
41.43,22032.0,3599.0,59.0,19.0,0.39411162027167707,0.843139706867467,0.3534220584689353,0.46769962940459536,28.0,78.0,0.5610434624280275,0.7125660498924836,0.5179963991043463,5.0,1,2.0,0,4.0,3.0,1
36.34,8276.0,11984.0,28.0,38.0,0.3305330955785799,0.6496174625808682,0.5536361878000183,0.3976185739702429,169.0,32.0,0.29282248156652657,0.5155805344961155,0.5822621078536971,5.0,1,1.0,0,4.0,3.0,1
70.45,6706.0,6316.0,64.0,27.0,0.485810176762752,0.45262483933768366,0.2879101838221044,0.49051395647329205,131.0,5.0,0.5974968845068159,0.572493338019878,0.515607716684736,5.0,0,3.0,0,1.0,1.0,1
5.83,27733.0,5568.0,52.0,41.0,0.8471152382539537,0.2020366685794794,0.6237059547278648,0.3637374624339763,24.0,70.0,0.6504606600042097,0.6032692751126555,0.5835465580875715,5.0,0,3.0,0,4.0,1.0,1
32.71,11942.0,5923.0,39.0,49.0,0.3733444370207112,0.6770922374504786,0.7775065008923285,0.6024651386987403,41.0,9.0,0.5473232020962554,0.19789514427577343,0.5038260273230118,2.0,1,3.0,1,4.0,3.0,0
59.2,6753.0,4243.0,73.0,25.0,0.5579518215245505,0.39647152467220403,0.4628287323384267,0.42819841956391946,17.0,61.0,0.31980051689740613,0.7474908780748053,0.7487902318847928,5.0,1,2.0,0,2.0,3.0,1
23.73,254.0,15303.0,21.0,2.0,0.6060300775440783,0.37301672769623007,0.6968703173405295,0.3934352196526491,43.0,28.0,0.5273497515458283,0.33999601212600833,0.5861453929308456,4.0,0,2.0,0,4.0,2.0,1
29.85,1064.0,8478.0,90.0,56.0,0.5274188072928012,0.5796362493724273,0.3936826555534175,0.6916172116828845,59.0,63.0,0.7378621248745744,0.3684713572193104,0.13203107064902053,5.0,0,1.0,0,1.0,0.0,1
27.58,13999.0,26584.0,73.0,20.0,0.7768810608769621,0.2967642206816984,0.5936078851913105,0.4481409433148867,29.0,111.0,0.14159831605565765,0.36901740088584395,0.7251815492011152,5.0,0,2.0,0,1.0,2.0,0
27.1,4892.0,5600.0,20.0,49.0,0.45506296018323883,0.7270255757588373,0.5929544134494101,0.4367373925444674,146.0,57.0,0.7027811397071841,0.45552100084803576,0.41856198475504136,4.0,1,3.0,0,3.0,1.0,0
17.88,4343.0,8193.0,38.0,15.0,0.3759934638288012,0.5935027039514307,0.5799421209539469,0.2641928724584577,153.0,42.0,0.4107966376397538,0.5931372086093332,0.4121582088602931,2.0,0,0.0,0,3.0,2.0,1
32.97,5394.0,4561.0,36.0,42.0,0.3299486968990235,0.41107083326867794,0.6200221981105352,0.48233795299280097,59.0,13.0,0.6106234675908028,0.48822465476642013,0.6622235970096811,5.0,1,2.0,0,1.0,3.0,0
65.17,29959.0,10240.0,17.0,53.0,0.7365479937085825,0.7012192953960343,0.23283524422234417,0.4602617621130783,22.0,23.0,0.4789864504341352,0.4430267280835822,0.44711732327690357,5.0,1,2.0,0,1.0,0.0,1
83.17,3233.0,3674.0,3.0,41.0,0.2036050876490118,0.41251401701117324,0.6741733544085147,0.5426392917572335,81.0,124.0,0.47980405858742525,0.5884257693155349,0.5377775474174848,5.0,1,3.0,0,2.0,0.0,0
86.18,12832.0,5130.0,31.0,52.0,0.31488243936918237,0.8223056418391678,0.5228241403784359,0.4563454695268666,70.0,15.0,0.49690004890334916,0.5149430834999729,0.7339870118614773,5.0,1,0.0,1,2.0,3.0,0
104.2,19337.0,12910.0,4.0,22.0,0.8508431641314637,0.5606616120143939,0.41863296311253284,0.40824160675785,166.0,12.0,0.5323623575032163,0.6127033460187314,0.3317242928521617,5.0,0,2.0,0,2.0,1.0,1
55.49,17993.0,15254.0,70.0,41.0,0.5678653646091912,0.39868525322735743,0.4004125305907497,0.4676909677439712,14.0,29.0,0.29975800181947787,0.598831270878895,0.6938629320201408,4.0,0,0.0,0,0.0,1.0,1
37.84,12276.0,17525.0,6.0,5.0,0.47060651610294607,0.2697132207754868,0.6690540130172774,0.5768969161458547,60.0,67.0,0.2446510647387207,0.7083813811082824,0.5600833387422607,5.0,1,3.0,0,2.0,3.0,1
45.96,16248.0,7399.0,7.0,51.0,0.5477594609425119,0.3170578912885521,0.677081338871945,0.39014795075602565,6.0,34.0,0.5170953958316011,0.4929514618119483,0.5210122013550889,5.0,0,1.0,0,3.0,3.0,1
32.91,31396.0,16040.0,40.0,17.0,0.6247636581731141,0.6756026348869016,0.3794262471958208,0.5423057180111074,37.0,59.0,0.6281756204492204,0.8087403916972087,0.26651949052676316,1.0,1,1.0,0,2.0,2.0,1
76.46,5981.0,1286.0,45.0,21.0,0.39828673660810576,0.35550791133964216,0.5875707938492836,0.6380710986670836,30.0,33.0,0.5242560405103657,0.5969593591828151,0.5671419236978785,5.0,1,3.0,0,4.0,1.0,0
3.29,14768.0,6106.0,0.0,2.0,0.5166908104749123,0.3599280539683296,0.45333003503039304,0.5683072252300055,41.0,7.0,0.40044414066454853,0.5839537470463303,0.8295365579481285,2.0,0,3.0,0,1.0,0.0,1
50.06,17287.0,12288.0,23.0,4.0,0.5129390936612231,0.5484725019078857,0.5431323338378674,0.4464514800952559,31.0,38.0,0.4885418873659953,0.37608234071818586,0.7241241948254553,1.0,0,2.0,0,1.0,3.0,0
53.66,20832.0,11325.0,127.0,12.0,0.3670128087545616,0.4062739858262293,0.6877500395958744,0.5792657116518888,37.0,53.0,0.5675779850139564,0.5043293609074176,0.6357403070505082,5.0,1,3.0,0,3.0,0.0,0
28.55,907.0,4484.0,51.0,38.0,0.31115503598445976,0.44606823272274243,0.6963324020331872,0.3215852180409954,99.0,58.0,0.5466819188974741,0.5774498686219826,0.5131407120454096,5.0,1,2.0,0,3.0,2.0,1
7.09,4178.0,9930.0,69.0,20.0,0.5038344963417878,0.5024870262724025,0.44361309387545783,0.5342815809165625,50.0,26.0,0.6073822134301736,0.750413557624538,0.6415866140669774,5.0,1,2.0,1,3.0,3.0,0
96.98,17637.0,12759.0,21.0,30.0,0.4986665363337543,0.2529324932844301,0.38902346499095264,0.7552072656429519,100.0,13.0,0.5959726761812729,0.4979283894878764,0.6823350321281186,5.0,1,3.0,1,1.0,0.0,0
11.81,20155.0,15563.0,10.0,56.0,0.720865195867637,0.5556155864431503,0.7202668670177531,0.5060269950664689,60.0,9.0,0.2040343889388476,0.7137275764121371,0.3437217695368518,5.0,0,3.0,0,4.0,1.0,1
114.33,5146.0,6829.0,21.0,32.0,0.28054020816022945,0.4190630923495787,0.5045809953554564,0.5457829653798397,56.0,56.0,0.6254446960017902,0.6551247482507754,0.6585304523758362,5.0,1,2.0,1,3.0,3.0,0
24.57,10424.0,7027.0,45.0,56.0,0.24218707896923014,0.4472851222007638,0.562058430751252,0.7638195417230791,59.0,131.0,0.5564729903798878,0.6579217925689931,0.5761860898609942,5.0,1,3.0,1,2.0,3.0,0
4.77,2518.0,2811.0,24.0,51.0,0.5560621042110707,0.5456630653893791,0.44058548048417384,0.5235223106042556,56.0,43.0,0.32910627809187604,0.603645769334517,0.5732978872873801,5.0,1,1.0,0,3.0,3.0,1
93.75,32032.0,33401.0,27.0,34.0,0.6118716295798325,0.7613426758662043,0.3547692888456409,0.43113310799057153,126.0,9.0,0.46194460906471546,0.4693859534429524,0.7407983425190285,5.0,0,2.0,1,2.0,2.0,0
21.52,3176.0,20919.0,23.0,66.0,0.26812606710029524,0.6553855118241725,0.7387624226243512,0.6415001615283487,189.0,95.0,0.5588877272823826,0.6213975549311367,0.5397766509521643,5.0,0,0.0,1,3.0,3.0,0
16.26,16742.0,23817.0,5.0,9.0,0.3519085548626393,0.23794483376057013,0.46801938006505706,0.4614128727307692,1.0,52.0,0.566234714145421,0.5880807735482286,0.7111062672172063,5.0,1,3.0,0,1.0,0.0,0
22.13,16394.0,5649.0,47.0,50.0,0.6247333557418923,0.3457705461451331,0.5289258405564613,0.38310828499552324,33.0,17.0,0.45034708529638223,0.7058493949824987,0.5889027318767326,5.0,0,1.0,0,2.0,2.0,1
149.04,12954.0,7963.0,75.0,60.0,0.529701511779959,0.5453621668760978,0.6068998308948204,0.41825102634885136,54.0,65.0,0.4481324387031708,0.47740052915754794,0.5643343539439823,5.0,0,2.0,0,4.0,0.0,0
82.19,4610.0,10858.0,6.0,24.0,0.4753708178631482,0.29510842911144,0.4712000301358251,0.3552389852970349,83.0,19.0,0.6950653452635909,0.6531017650962788,0.43203952398295625,5.0,0,3.0,1,3.0,3.0,0
20.17,3286.0,2765.0,9.0,10.0,0.3705125671233177,0.2983958590453341,0.6280538619762005,0.46266442045324035,6.0,17.0,0.7105071865150194,0.6012502106444211,0.5007775185481413,5.0,1,3.0,0,4.0,3.0,0
7.23,2092.0,808.0,26.0,8.0,0.5022931918132605,0.4445795799346027,0.6358965632626883,0.28384885423628287,17.0,63.0,0.391267743815866,0.37450529656180764,0.6599680813655207,2.0,0,3.0,0,0.0,2.0,0
106.36,6712.0,6239.0,33.0,61.0,0.5898643135494346,0.346248646495532,0.6754379065421345,0.6457330587862363,56.0,59.0,0.538132104675971,0.48523106913085756,0.5190787937209772,4.0,0,3.0,0,1.0,0.0,1
60.16,10578.0,20175.0,75.0,21.0,0.7155659591065852,0.284855695385628,0.7578995863304264,0.6443562429111039,52.0,41.0,0.23836825304490308,0.5063376997942952,0.5335664376819635,5.0,1,3.0,0,4.0,3.0,0
3.82,1413.0,8012.0,2.0,14.0,0.40129225320244205,0.4784431112150048,0.6519074222233822,0.4771082065172697,78.0,62.0,0.4708913982081482,0.3366354904343838,0.5287228227230065,2.0,1,1.0,0,1.0,3.0,0
2.78,334.0,23063.0,22.0,10.0,0.5810185347726504,0.834556929503101,0.425679489227091,0.40917832642530966,64.0,32.0,0.4526113603144489,0.30470997268019684,0.8356477679843116,5.0,0,0.0,1,1.0,3.0,0
63.08,2058.0,1535.0,7.0,41.0,0.48876961928697615,0.561667824701388,0.5515167725547145,0.5620487598646425,24.0,29.0,0.5384702129948558,0.44851600079617204,0.6318808587758343,1.0,1,2.0,0,2.0,1.0,0
81.47,4865.0,170.0,99.0,58.0,0.4853515624700414,0.622727051684852,0.642177857932447,0.7346678896593103,80.0,60.0,0.5547697563189881,0.29339392357528643,0.44629067298858005,1.0,1,1.0,0,4.0,2.0,0
33.29,3175.0,13619.0,20.0,45.0,0.45049213937247323,0.5484009919305427,0.5652080227376653,0.5159388017251306,131.0,31.0,0.5941966568019548,0.6472746069600075,0.5513642224347214,5.0,0,0.0,0,2.0,2.0,0
26.68,7608.0,5744.0,66.0,56.0,0.4938135228887327,0.4022669055334284,0.7044096199214697,0.24211204363622896,90.0,34.0,0.46042734202087726,0.4124119806366596,0.626058444082285,5.0,1,1.0,0,3.0,1.0,1
107.36,6011.0,10318.0,51.0,23.0,0.6254618685745534,0.41427946889087075,0.6086776149887257,0.48911778362562214,50.0,64.0,0.3837480900739347,0.4022260857592729,0.5632454259621384,5.0,0,2.0,0,2.0,1.0,0
62.18,10802.0,10968.0,25.0,26.0,0.314543900778385,0.588946955138882,0.6397013717436908,0.47097344927329066,11.0,68.0,0.32458530989523265,0.40913347182351845,0.6970687602986426,5.0,1,1.0,0,0.0,3.0,0
36.18,10435.0,13041.0,23.0,8.0,0.5305497223392003,0.26548140637253187,0.5681236384033007,0.42945887980432296,25.0,14.0,0.296007827597373,0.7479159324092604,0.6917015452761317,5.0,0,3.0,0,2.0,2.0,1
43.23,8182.0,662.0,25.0,7.0,0.45347156534111643,0.8058193326046685,0.45298238473537045,0.6883218402742816,131.0,0.0,0.5627963591480654,0.5070839741773029,0.5214799970743229,1.0,1,1.0,0,0.0,1.0,0
28.51,16186.0,649.0,101.0,60.0,0.4190382229952781,0.4758342740043089,0.5888768674564479,0.38091904027438017,135.0,37.0,0.6722812784215668,0.4393303462382685,0.7662697758150776,5.0,0,0.0,1,3.0,1.0,0
18.13,15928.0,5241.0,97.0,21.0,0.44864671935740325,0.41601467891773103,0.6957532498439504,0.37379958118081896,3.0,14.0,0.6794379903528998,0.4759936855752545,0.5756424841233901,5.0,1,0.0,0,2.0,0.0,0
15.76,6774.0,10342.0,5.0,18.0,0.453209097352012,0.6169435260260593,0.5385754768561797,0.3966146721266463,29.0,12.0,0.43739656902897484,0.33729284923783803,0.674530136087384,3.0,0,0.0,0,1.0,2.0,0
1.99,1958.0,6117.0,9.0,34.0,0.46726196157467553,0.680649501500101,0.5255264352849328,0.5032938551405359,11.0,33.0,0.5252301669698513,0.4480736419746059,0.4678226395401179,5.0,1,1.0,0,1.0,0.0,0
52.93,14654.0,7887.0,55.0,8.0,0.6003280608519583,0.5751966033228489,0.40663352960184446,0.7535141372978591,23.0,99.0,0.6182602055314426,0.6013207744682444,0.37697426628351066,5.0,1,3.0,0,0.0,3.0,1
50.65,10145.0,10774.0,20.0,74.0,0.5737731723231574,0.735887911120207,0.6070756925593401,0.7349261212935874,155.0,23.0,0.5739894562455101,0.39609876925060367,0.3922646980979846,1.0,0,3.0,1,4.0,2.0,0
31.49,8840.0,17126.0,34.0,3.0,0.6641722255855309,0.5640215191244062,0.47099803320059275,0.28871883418866584,10.0,73.0,0.5258964402854277,0.3455181522458552,0.6162807627332512,2.0,0,1.0,0,0.0,0.0,0
14.6,994.0,9860.0,65.0,25.0,0.36558039331165515,0.5955898434621898,0.6620983902910299,0.45297912130460055,96.0,89.0,0.18874184906443056,0.488236167361747,0.523284553404725,1.0,1,3.0,0,3.0,1.0,1
12.09,11187.0,7765.0,39.0,24.0,0.6326084880322664,0.4792252995566711,0.5953889839117225,0.5725204106808286,0.0,6.0,0.4812370119808778,0.7216273339726128,0.40671027042417834,5.0,1,1.0,0,4.0,0.0,1
76.67,5368.0,19944.0,43.0,30.0,0.5685093424407858,0.5665469925436144,0.5785879126487233,0.48527136006668947,3.0,0.0,0.4947950465994035,0.26550935973249035,0.6972135398770207,3.0,0,1.0,0,1.0,1.0,0
33.28,2867.0,27128.0,30.0,42.0,0.6783557861858156,0.7775149870139519,0.5142395409433115,0.6445704003394734,126.0,73.0,0.634707158096849,0.2400271989753567,0.5118070075212582,1.0,0,2.0,1,0.0,3.0,0
22.61,5978.0,3804.0,1.0,30.0,0.5380876075466591,0.4040618756641392,0.39716180505174686,0.67296491153706,11.0,59.0,0.46590359735157383,0.6920354681399606,0.775882492275568,5.0,0,1.0,0,0.0,0.0,1
23.6,19997.0,23728.0,55.0,57.0,0.4754595668534726,0.5122571964594086,0.7335900061398973,0.5643928625749964,11.0,38.0,0.33144817625812645,0.3720591826604204,0.7315756752369129,5.0,0,3.0,1,3.0,3.0,0
6.46,12843.0,19790.0,69.0,36.0,0.6515919658956258,0.47771079073067135,0.5412910665613837,0.6601979957269849,62.0,166.0,0.3711232840786117,0.32893220169290227,0.8770712636018977,5.0,0,1.0,1,2.0,3.0,0
65.33,9758.0,11947.0,41.0,28.0,0.24826897867625436,0.6390635776311518,0.4430279342924678,0.38783628241160695,131.0,6.0,0.49326933255954386,0.6747204990336891,0.5335885947145668,1.0,1,2.0,0,2.0,1.0,0
115.44,8575.0,8322.0,13.0,20.0,0.32303977838628906,0.4137292679600976,0.6116394440222823,0.3103168031675027,4.0,41.0,0.5094198654229773,0.5588929609653537,0.5299069405434098,5.0,1,2.0,0,3.0,1.0,0
50.04,10643.0,3376.0,38.0,42.0,0.3019800748297197,0.4117165544773587,0.459594146376039,0.49298646623877146,134.0,85.0,0.537601488423265,0.802774858595523,0.39676046791420194,4.0,0,3.0,0,1.0,2.0,0
45.67,16717.0,9812.0,26.0,21.0,0.5111145508423052,0.406593448875635,0.7633818848279698,0.359728057356281,87.0,16.0,0.6561810811621663,0.3395671387489108,0.5262261109504724,1.0,1,3.0,0,4.0,0.0,1
0.83,5796.0,6239.0,53.0,23.0,0.5810795919421041,0.46105136593297497,0.4964402912629455,0.6409998582313345,39.0,27.0,0.46736572622405825,0.6467304331082445,0.4914971595029238,4.0,1,1.0,0,4.0,0.0,1
28.99,11694.0,10435.0,44.0,26.0,0.5408823584226398,0.5123353279349443,0.4635249090235414,0.4511741038130203,180.0,55.0,0.4181786028364043,0.6215028452004783,0.6743269777979335,5.0,1,1.0,0,0.0,2.0,1
12.37,26068.0,5013.0,123.0,33.0,0.5591838003417796,0.29053619819204646,0.6597632691903895,0.39384819623411965,97.0,55.0,0.6530744236418455,0.2928718096850629,0.7048063672149435,5.0,1,1.0,0,1.0,0.0,0
65.8,13559.0,2012.0,59.0,1.0,0.29473680062873664,0.4202288930536656,0.8310601139187127,0.491206542979025,8.0,39.0,0.6963740929897214,0.4730564702248297,0.6279281485718721,5.0,1,2.0,0,4.0,3.0,0
97.51,15764.0,20520.0,74.0,62.0,0.5033625299303182,0.6275105250437747,0.3756017249191719,0.5854474567703091,35.0,88.0,0.5285416412891146,0.5741357776558714,0.255304768749914,5.0,1,1.0,0,2.0,1.0,1
54.15,11992.0,2094.0,59.0,3.0,0.6495814281360723,0.3590018449068056,0.6789782963661898,0.6424763724034149,162.0,26.0,0.44740895301606554,0.5162525237495048,0.6132523003203723,5.0,1,3.0,0,4.0,2.0,1
36.63,8116.0,9530.0,26.0,13.0,0.4037263282802505,0.30492891663329263,0.55484123752078,0.45625266343091914,139.0,20.0,0.4845558707363532,0.48279905352428937,0.6561309212834142,5.0,1,2.0,0,3.0,2.0,0
147.81,6242.0,4900.0,39.0,24.0,0.8443418767761668,0.49096976513718743,0.14734782593943543,0.3544388648717063,28.0,56.0,0.94320788248419,0.7639339763516044,0.33580223648608676,5.0,1,3.0,0,2.0,3.0,1
60.25,28248.0,10332.0,118.0,21.0,0.8780500787145418,0.3907869028072826,0.6848302655427673,0.4734506011533774,89.0,62.0,0.37621163016675535,0.5116500100888431,0.4351262218923638,5.0,1,3.0,0,3.0,3.0,1
53.74,477.0,12534.0,72.0,63.0,0.8251986020279902,0.5286606296056957,0.39284940743817054,0.25536820102984437,54.0,15.0,0.6731006920319084,0.38538150881483896,0.4016778176110151,3.0,0,1.0,0,0.0,0.0,1
10.16,2707.0,2124.0,17.0,20.0,0.351081894345279,0.45763834542332815,0.6024346069832787,0.46311016182822035,32.0,58.0,0.6276859587713027,0.5985849587901506,0.6103367876071641,5.0,1,1.0,1,3.0,1.0,0
21.84,11307.0,229.0,69.0,49.0,0.5723952317625857,0.6346368710538228,0.20194642513916392,0.43180994723849164,27.0,43.0,0.830852451584732,0.5855613534204046,0.5250552178852012,3.0,1,3.0,0,4.0,2.0,1
32.04,7382.0,6148.0,11.0,10.0,0.39623250183261954,0.19959360094749476,0.5288609561391774,0.3823611535474933,18.0,52.0,0.674346456353179,0.5888762383075147,0.4779273194697192,5.0,1,3.0,0,4.0,3.0,0
13.15,18287.0,12969.0,104.0,9.0,0.3907171757408271,0.3261800089904953,0.6379180130271399,0.19866443233685258,28.0,0.0,0.7127795157510699,0.582373532596664,0.7131818323746151,5.0,1,0.0,0,3.0,3.0,0
73.48,12765.0,4818.0,38.0,14.0,0.33062573872414763,0.41266951209813457,0.6334664024633155,0.640279450963649,9.0,122.0,0.5889343009953115,0.5731755107670565,0.7350318909057215,5.0,1,1.0,1,3.0,1.0,0
18.61,17891.0,20492.0,35.0,33.0,0.48672367218081475,0.4220320012903794,0.5876198363801582,0.5133607831486384,151.0,18.0,0.5776856840183583,0.37780328707493155,0.42339395348899195,5.0,0,0.0,0,3.0,1.0,1
12.63,3273.0,2373.0,67.0,3.0,0.7480535414993289,0.4654833415657307,0.4725238928094002,0.7617831427176471,155.0,23.0,0.4308272621775751,0.5349034848393966,0.6918320893114386,5.0,1,2.0,0,1.0,1.0,0
76.57,3584.0,16740.0,25.0,9.0,0.2855241325045182,0.2130783687029398,0.5105956156762245,0.5568955332610557,30.0,55.0,0.5268206893419861,0.5236058260029497,0.6267245730212462,4.0,0,3.0,0,1.0,1.0,0
39.43,1405.0,3239.0,28.0,9.0,0.47554388682764837,0.4222255532823518,0.6443379077469404,0.3083071563743333,127.0,50.0,0.3786508634466802,0.5158664309475725,0.633576940748394,5.0,1,3.0,0,0.0,3.0,1
70.13,309.0,12320.0,10.0,64.0,0.2669602570448991,0.3693848670290388,0.418702148905064,0.4178917161000372,143.0,33.0,0.701679618713686,0.8023797669550374,0.4192121959387424,3.0,0,3.0,0,1.0,2.0,0
109.29,19602.0,9884.0,11.0,16.0,0.44127492865429585,0.2890574261207184,0.4567450209182633,0.5356244226499766,40.0,12.0,0.6367229435186355,0.5278907799602038,0.7466483814758997,5.0,0,2.0,0,2.0,1.0,0
24.8,17.0,8084.0,29.0,41.0,0.4540284432895304,0.41559068505109936,0.4794734789280962,0.5123083002931849,115.0,19.0,0.6622522180967396,0.5981412729599347,0.6212972698114745,5.0,0,2.0,0,0.0,2.0,0
13.75,2620.0,13636.0,33.0,61.0,0.5259768199721508,0.8081549992314662,0.5130722973228973,0.6651207073270393,97.0,8.0,0.3376367849617597,0.5420853574210271,0.7213320591345957,5.0,1,3.0,1,3.0,0.0,0
29.51,35620.0,13381.0,136.0,15.0,0.43833457842632073,0.26678916635962463,0.6519517449773498,0.56199589390206,71.0,12.0,0.7051336808361767,0.27244964351933537,0.8243987121039159,5.0,1,1.0,0,0.0,1.0,0
50.7,9972.0,38486.0,4.0,4.0,0.8057095618616679,0.5262836934742596,0.6178231474371345,0.5708609649887008,80.0,11.0,0.32217136497647975,0.21618485089858883,0.45325583404557884,4.0,0,3.0,0,0.0,2.0,0
17.64,3367.0,4596.0,39.0,62.0,0.6498708664007862,0.5938452418114121,0.385067953876286,0.5490078244597574,94.0,51.0,0.6738554852833131,0.33384111978717534,0.29955895917762,5.0,0,0.0,0,1.0,0.0,1
55.14,818.0,5547.0,43.0,3.0,0.49637923922705457,0.4015652678330931,0.6632055424483787,0.4696772971911632,21.0,6.0,0.40361013227235254,0.46473610054767583,0.625009951106427,3.0,0,3.0,0,1.0,2.0,1
14.78,1289.0,9204.0,46.0,24.0,0.1260211769569845,0.38475741333691305,0.7367059694538165,0.6266466160625271,157.0,62.0,0.5579403602133545,0.5818599370694811,0.6192231524319651,5.0,1,1.0,0,2.0,2.0,0
42.47,3306.0,4606.0,38.0,32.0,0.48578764396115315,0.41707754730801455,0.48138301692618773,0.6318935154131543,85.0,29.0,0.6092425530459105,0.5065602581156687,0.6376188990025133,2.0,0,1.0,0,1.0,0.0,0
19.58,2849.0,40302.0,53.0,33.0,0.19266102963887485,0.5501691797380682,0.5121103879407501,0.6948322316431813,223.0,3.0,0.26577878273371797,0.6761400419118695,0.6524475674086158,0.0,1,3.0,0,0.0,1.0,1
21.48,2698.0,19104.0,65.0,52.0,0.7212234617732504,0.38512795567440117,0.6111753125404047,0.7207535259306808,22.0,16.0,0.40243498349354584,0.5062415345936195,0.5562356468456832,5.0,0,1.0,0,1.0,1.0,1
81.24,5599.0,9947.0,42.0,43.0,0.6803471713286131,0.28787117487143776,0.5246224878553489,0.6115253383507989,42.0,80.0,0.438636957837067,0.629248220619428,0.7145191845304694,5.0,0,1.0,0,2.0,3.0,1
69.16,28794.0,10131.0,182.0,12.0,0.5153839468419317,0.20820058245482034,0.5326672457258743,0.5539795222000756,8.0,33.0,0.7535359161029317,0.44824549522366375,0.7727369640677627,5.0,1,3.0,0,0.0,3.0,0
85.39,4445.0,1932.0,18.0,15.0,0.47821547749583926,0.7171973502283868,0.4704821242068335,0.4126663098376736,104.0,27.0,0.32605999268111396,0.553242562350707,0.7561657243589371,5.0,1,1.0,0,0.0,0.0,0
100.5,11566.0,16986.0,91.0,43.0,0.6100931447338076,0.41153109252448106,0.6815083134086473,0.6787759913685726,86.0,4.0,0.234931464418712,0.3852793966239749,0.5044775142801834,5.0,0,3.0,0,4.0,0.0,0
133.74,27636.0,1908.0,64.0,21.0,0.7448196910428894,0.7362151678879653,0.09490879188684828,0.41085698725803194,145.0,3.0,0.5789990638909605,0.4814520045004442,0.5823087851723822,5.0,1,3.0,0,2.0,1.0,1
